conversation_id,language,script,turns_count,window_text,target_text,pattern_label,risk_level,source_dataset,origin,rationale
real_hasoc_2020_hindi_0004,Hindi,native,1,A: जिस कुनबे के लोग :- 12वीं पास डिग्री छुपाने वाली को शिक्षा मंत्री बनाते हों विदेशों का फोटो दिखाकर खुद का विकास बताते हों दूसरों को बदनाम करने के लिए उनपर झूठा आरोप लगते हों उस कुनबे के लोग हार की बौखलाहट मे यदि ऐसा नीच काम करें तो इसमे आश्चर्य की बात नहीं,जिस कुनबे के लोग :- 12वीं पास डिग्री छुपाने वाली को शिक्षा मंत्री बनाते हों विदेशों का फोटो दिखाकर खुद का विकास बताते हों दूसरों को बदनाम करने के लिए उनपर झूठा आरोप लगते हों उस कुनबे के लोग हार की बौखलाहट मे यदि ऐसा नीच काम करें तो इसमे आश्चर्य की बात नहीं,neutral,Low,HASOC-2020-Hindi,real,Real public research sample from HASOC-2020-Hindi.
real_hasoc_2020_hindi_0005,Hindi,native,1,A: देखो भक्त एंकरों की पोस्ट,देखो भक्त एंकरों की पोस्ट,neutral,Low,HASOC-2020-Hindi,real,Real public research sample from HASOC-2020-Hindi.
real_hasoc_2020_hindi_0006,Hindi,mixed,1,A: RT : जब भी मेरे भाई के दोस्त को कुछ करने का मान करता था वो मुझे घर के पीछे ले जाता था ।,RT : जब भी मेरे भाई के दोस्त को कुछ करने का मान करता था वो मुझे घर के पीछे ले जाता था ।,bullying_harassment,Medium,HASOC-2020-Hindi,real,Hostile or offensive public comment identified in HASOC FIRE dataset.
real_hasoc_2020_hindi_0007,Hindi,mixed,1,"A: RT : ➡️IBM 1951 में भारत आयी थी, तब राजीव गांधी 7 वर्ष के थे और अंगूठा चूसते थे, ➡️HCL का गठन 1976 में हुआ था, जब राजीव गांधी…","RT : ➡️IBM 1951 में भारत आयी थी, तब राजीव गांधी 7 वर्ष के थे और अंगूठा चूसते थे, ➡️HCL का गठन 1976 में हुआ था, जब राजीव गांधी…",bullying_harassment,Medium,HASOC-2020-Hindi,real,Hostile or offensive public comment identified in HASOC FIRE dataset.
real_hasoc_2020_hindi_0008,Hindi,mixed,1,A: अब केवल दो चरण बचे हैं अपने दोनों चरणों को मतदान केंद्र तक अवश्य ले जाये l राष्ट्रहित मे मतदान अवश्य करें l,अब केवल दो चरण बचे हैं अपने दोनों चरणों को मतदान केंद्र तक अवश्य ले जाये l राष्ट्रहित मे मतदान अवश्य करें l,neutral,Low,HASOC-2020-Hindi,real,Real public research sample from HASOC-2020-Hindi.
real_hasoc_2020_hindi_0009,Hindi,native,1,"A: 56"" का एक और कमाल","56"" का एक और कमाल",neutral,Low,HASOC-2020-Hindi,real,Real public research sample from HASOC-2020-Hindi.
real_hasoc_2020_hindi_0010,Hindi,mixed,1,"A: RT : आतंकी मसूद अजहर के ग्लोबल आतंकी घोषित होने के बाद पत्रकार ""आशुतोष"" की हालत😂😂😂😂😂😂😂👇👇👇 MasoodAzhar","RT : आतंकी मसूद अजहर के ग्लोबल आतंकी घोषित होने के बाद पत्रकार ""आशुतोष"" की हालत😂😂😂😂😂😂😂👇👇👇 MasoodAzhar",bullying_harassment,Medium,HASOC-2020-Hindi,real,Hostile or offensive public comment identified in HASOC FIRE dataset.
real_hasoc_2020_hindi_0011,Hindi,mixed,1,"A: RT : Allah_Kabir गंगा काठे घर करे,पिवे निर्मल नीर। मुक्ति नहीं हरि नाम बिन,ये कह रहे साहेब कबीर।। कुम्भस्नान पर पहले नहाने…","RT : Allah_Kabir गंगा काठे घर करे,पिवे निर्मल नीर। मुक्ति नहीं हरि नाम बिन,ये कह रहे साहेब कबीर।। कुम्भस्नान पर पहले नहाने…",neutral,Low,HASOC-2020-Hindi,real,Real public research sample from HASOC-2020-Hindi.
real_hasoc_2020_hindi_0012,Hindi,native,1,A: ये टिकट कटने पर पता चला,ये टिकट कटने पर पता चला,neutral,Low,HASOC-2020-Hindi,real,Real public research sample from HASOC-2020-Hindi.
real_hasoc_2020_hindi_0013,Hindi,mixed,1,A: RT : जहाज स्टार्ट ही नहीं हो रहा थां। सब हैरत में थे! फिर मेरे दिमाग में एक आईडिया आयां! मैंने कहा हल्का सा निहुरा करके किक मारो।…,RT : जहाज स्टार्ट ही नहीं हो रहा थां। सब हैरत में थे! फिर मेरे दिमाग में एक आईडिया आयां! मैंने कहा हल्का सा निहुरा करके किक मारो।…,neutral,Low,HASOC-2020-Hindi,real,Real public research sample from HASOC-2020-Hindi.
real_hasoc_2020_hindi_0014,Hindi,native,1,"A: माननीय , इन ओछे लोगों(सिद्धू) के वक्तव्यों पर जरा भी ध्यान न दें इनकी इस शर्मनाक कमेन्ट्री से इन्हीं का स्तर गिर रहा है जनता के सामने ये पहले से ही बेपर्दा हैं","माननीय , इन ओछे लोगों(सिद्धू) के वक्तव्यों पर जरा भी ध्यान न दें इनकी इस शर्मनाक कमेन्ट्री से इन्हीं का स्तर गिर रहा है जनता के सामने ये पहले से ही बेपर्दा हैं",bullying_harassment,Medium,HASOC-2020-Hindi,real,Hostile or offensive public comment identified in HASOC FIRE dataset.
real_hasoc_2020_hindi_0015,Hindi,roman,1,A: Oyyy mene jan bujh k ni kiya sachiii 😥😥😥,Oyyy mene jan bujh k ni kiya sachiii 😥😥😥,neutral,Low,HASOC-2020-Hindi,real,Real public research sample from HASOC-2020-Hindi.
real_hasoc_2020_hindi_0016,Hindi,native,1,A: अब क्या जैसे मिडिया चैनल दलित वर्ग पीड़िताओं को और सामान्य वर्ग पीड़िताओं को अलग-अलग बांटकर न्याय दिलाने जा रही है क्या????,अब क्या जैसे मिडिया चैनल दलित वर्ग पीड़िताओं को और सामान्य वर्ग पीड़िताओं को अलग-अलग बांटकर न्याय दिलाने जा रही है क्या????,bullying_harassment,Medium,HASOC-2020-Hindi,real,Hostile or offensive public comment identified in HASOC FIRE dataset.
real_hasoc_2020_hindi_0017,Hindi,mixed,1,A: RT : ऐ कुदरत सुना है तू ही कहर बरपाता है सुना है तू ही इससे बचाता है इंसानी ताकत हार जाती है जब तेरा सामना होता है लेकिन हर…,RT : ऐ कुदरत सुना है तू ही कहर बरपाता है सुना है तू ही इससे बचाता है इंसानी ताकत हार जाती है जब तेरा सामना होता है लेकिन हर…,neutral,Low,HASOC-2020-Hindi,real,Real public research sample from HASOC-2020-Hindi.
real_hasoc_2020_hindi_0018,Hindi,mixed,1,"A: RT : हम तो उनकी हर ख्वाइश पूरी करने का वादा कर बैठे थे, हमें क्या पता था हमें छोड़ना भी उनकी एक ख्वाइश थी। 💞💞💞 👇👇👇👇👇👇👇 …","RT : हम तो उनकी हर ख्वाइश पूरी करने का वादा कर बैठे थे, हमें क्या पता था हमें छोड़ना भी उनकी एक ख्वाइश थी। 💞💞💞 👇👇👇👇👇👇👇 …",neutral,Low,HASOC-2020-Hindi,real,Real public research sample from HASOC-2020-Hindi.
real_hasoc_2020_hindi_0019,Hindi,native,1,A: ये हराम खोर है वाले सारे खुद तो देश के टुकड़े टुकड़े गैंग में शामिल है,ये हराम खोर है वाले सारे खुद तो देश के टुकड़े टुकड़े गैंग में शामिल है,bullying_harassment,Medium,HASOC-2020-Hindi,real,Hostile or offensive public comment identified in HASOC FIRE dataset.
real_hasoc_2020_hindi_0020,Hindi,mixed,1,A: धोनी को गलत आउट दिया इस आईपीएल में अंपायर मजे ले रहे थे क्या ??? भो.....VIVOIPLFinal,धोनी को गलत आउट दिया इस आईपीएल में अंपायर मजे ले रहे थे क्या ??? भो.....VIVOIPLFinal,neutral,Low,HASOC-2020-Hindi,real,Real public research sample from HASOC-2020-Hindi.
real_hasoc_2020_hindi_0021,Hindi,native,1,A: वो होती ही ऐसी है कि किसी के समझ नहीं आती😂😂,वो होती ही ऐसी है कि किसी के समझ नहीं आती😂😂,neutral,Low,HASOC-2020-Hindi,real,Real public research sample from HASOC-2020-Hindi.
real_hasoc_2020_hindi_0022,Hindi,mixed,1,"A: RT : जब केजरीवाल ममता जी के ऐसे कृत्य देखते है, उनके अंदर दिल्ली को पूर्ण राज्य दिलाने की चाहत ओर उबाल मारने लगती है। वो भी…","RT : जब केजरीवाल ममता जी के ऐसे कृत्य देखते है, उनके अंदर दिल्ली को पूर्ण राज्य दिलाने की चाहत ओर उबाल मारने लगती है। वो भी…",neutral,Low,HASOC-2020-Hindi,real,Real public research sample from HASOC-2020-Hindi.
real_hasoc_2020_hindi_0023,Hindi,mixed,1,A: RT : क्या जिस आदमी ने हिंदुओं को आतंकवादी कहा वह जीतेगा या 'भगवा आतंकवाद' साबित करने के लिए कांग्रेस ने जिस महिला को प्रताड़ित कि…,RT : क्या जिस आदमी ने हिंदुओं को आतंकवादी कहा वह जीतेगा या 'भगवा आतंकवाद' साबित करने के लिए कांग्रेस ने जिस महिला को प्रताड़ित कि…,bullying_harassment,Medium,HASOC-2020-Hindi,real,Hostile or offensive public comment identified in HASOC FIRE dataset.
real_hasoc_2020_hindi_0024,Hindi,mixed,1,"A: RT : हमारी आंगनवाड़ी बहनों, आशा बहनों, ANM बहनों और हमारे डाकियों के वेतन में बरसों बाद वृद्धि का काम भी हमारी ही सरकार ने किया है:…","RT : हमारी आंगनवाड़ी बहनों, आशा बहनों, ANM बहनों और हमारे डाकियों के वेतन में बरसों बाद वृद्धि का काम भी हमारी ही सरकार ने किया है:…",neutral,Low,HASOC-2020-Hindi,real,Real public research sample from HASOC-2020-Hindi.
real_hasoc_2020_hindi_0025,Hindi,roman,1,A: Mango aacha hai,Mango aacha hai,neutral,Low,HASOC-2020-Hindi,real,Real public research sample from HASOC-2020-Hindi.
real_hasoc_2020_hindi_0026,Hindi,mixed,1,"A: RT : अगर विपक्ष ""तेज बहादुर"" के नामांकन पर एक साथ खड़ा होकर विरोध न कर सका तो लानत है ऐसी विपक्ष पर जो खुद लोकतंत्र की हत्या कर…","RT : अगर विपक्ष ""तेज बहादुर"" के नामांकन पर एक साथ खड़ा होकर विरोध न कर सका तो लानत है ऐसी विपक्ष पर जो खुद लोकतंत्र की हत्या कर…",neutral,Low,HASOC-2020-Hindi,real,Real public research sample from HASOC-2020-Hindi.
